Date,ret_net,ret_gross,ret_bm,turnover,tcost,ret_rf,w_US,w_AU,w_CH,w_JP,w_UK,w_EM,w_EU
2002-09-30,-0.06651705749821496,-0.06651705749821496,-0.10964976491617318,0.0,0.0,0.0014000000000000002,0.23896808160067598,-0.42091812314803234,-0.24595818995382365,-0.08529147959324557,0.07900110164759647,0.0,0.3676815519486141
2002-10-31,0.0738725887735723,0.0738725887735723,0.07398839582541217,0.1996224363343389,0.0,0.0014000000000000002,0.2734243482191198,-0.4408513545402853,-0.08746509793555446,-0.23539505004542435,0.0908602886523469,0.0,0.47329945442336974
2002-11-30,0.017592834014837452,0.017592834014837452,0.05413744826486555,0.5589876547715005,0.0,0.0012,0.08149439257853823,-0.3902019366538249,-0.23838294064437232,0.23828779071963307,-0.07938148965085408,0.0,0.40577701766571744
2002-12-31,-0.018405393072528576,-0.018405393072528576,-0.04821259386869514,0.16961061287972862,0.0,0.0011,0.21895912156329125,-0.3803264910953109,-0.2261222457640468,0.07562665314255314,-0.07563972250903825,0.0,0.36909729159002297
2003-01-31,-0.026166891912584245,-0.026166891912584245,-0.030203629213024774,0.32203859152617764,0.0,0.001,0.22518713368013488,-0.3963052798862086,-0.07440313474333396,-0.22394122836942026,0.07121741497113782,0.0,0.3720782024351059
2003-02-28,-0.012284812295802005,-0.012284812295802005,-0.017100825067233427,0.1642114601656674,0.0,0.0009,0.3807458416984398,-0.38078159968914216,-0.07339093545212859,-0.23565988711035324,0.07616440491312493,0.0,0.22063736334425724
2003-03-31,-0.011789386663690029,-0.011789386663690029,-0.0026226145839067794,0.16638497940245678,0.0,0.001,0.23560537916331317,-0.40126938336390083,-0.0767699078397497,-0.22506389309602623,0.077653783276371,0.0,0.37805463519630256
2003-04-30,0.056064169181738274,0.056064169181738274,0.08943709722386362,0.01778283218607575,0.0,0.001,0.2534407480783497,-0.41569717269011036,-0.08827928114432124,-0.234571572105755,0.08576662535422663,0.0,0.45540482168934854
2003-05-31,0.01008509303802755,0.01008509303802755,0.057688236985301566,0.5431372323168615,0.0,0.0009,-0.23496872500667534,-0.3900921107280497,-0.07961527153920571,0.23610231259219397,0.07928917972873299,0.0,0.39936970799103133
2003-06-30,0.019692744202485804,0.019692744202485804,0.01776222084265333,0.3198449582656239,0.0,0.001,-0.23340342776914233,-0.39697338885208727,0.07660954100639426,0.415218902501713,-0.07658697185045937,0.0,0.2348280891660675
2003-07-31,0.017335853852288856,0.017335853852288856,0.020512262629590827,0.025192872402904458,0.0,0.0007000000000000001,-0.23454525047803437,-0.3834644715379849,0.0802326141618356,0.3982714123256707,-0.07704048547690906,0.0,0.23388203485771086
2003-08-31,0.02249156244134723,0.02249156244134723,0.021888402965644538,0.32069520485476366,0.0,0.0007000000000000001,-0.23938130108573383,-0.4023167844835287,0.07746515365209125,0.4322219246324814,0.23248390543790184,0.0,-0.0779813357118647
2003-09-30,-0.0008147613865806909,-0.0008147613865806909,0.006417857465833121,0.49932623647760677,0.0,0.0008,-0.23229022790281662,-0.4056623312554591,0.08137191365450966,-0.08312112477446498,0.40516677539216284,0.0,0.23372023349948748
2003-10-31,-0.01234282790383371,-0.01234282790383371,0.05954996555340464,0.48240759049669957,0.0,0.0007000000000000001,0.08282328458625332,-0.42058070944469544,0.2401102041094304,-0.08199876678673246,0.4186854496193196,0.0,-0.2513822899874091
2003-11-30,0.033324411933714965,0.033324411933714965,0.015464238130071362,0.35256683446150067,0.0,0.0007000000000000001,0.07892174627609104,-0.23523299680310533,0.24753099243499885,-0.37734524035628253,0.40211523307384983,0.0,-0.08266532269183689
2003-12-31,-0.009926568831362588,-0.009926568831362588,0.06307386184068275,0.47469112338850533,0.0,0.0008,0.4045348398834745,-0.4132728576060581,0.0825591747291043,-0.24596006505267998,0.24604378625770207,0.0,-0.08383144704290542
2004-01-31,0.001134116164368832,0.001134116164368832,0.016268081395822698,0.17394214220418366,0.0,0.0007000000000000001,0.25821002777787166,-0.4235630121724604,0.08765023351481223,-0.2576620842851141,0.4234117903611623,0.0,-0.08691283903190282
2004-02-29,0.01261922204462832,0.01261922204462832,0.017137692048866615,0.6778648401745065,0.0,0.0006,0.42924275713862287,0.0885190250642404,-0.08567604741053614,-0.254727754160135,0.2664090358832275,0.0,-0.4311477944707913
