Date,ret_net,ret_gross,ret_bm,turnover,tcost,ret_rf,w_US,w_AU,w_UK,w_CH,w_JP,w_EU,w_EM
2000-09-30,0.018944011112161128,0.018944011112161128,-0.03315693836523392,0.0,0.0,0.0051,-0.23800983037193715,-0.5944447708596837,0.302729087853583,0.12174606579015594,0.4866752979517938,-0.05975183925175036,0.0
2000-10-31,-0.002237344893010625,-0.002237344893010625,-0.015321869419774314,0.051304692044980164,0.0,0.005600000000000001,-0.2517689009794085,-0.6013945724369726,0.3180100811143907,0.123900457098833,0.471857926555826,-0.06284233624567909,0.0
2000-11-30,0.003578035499891247,0.003578035499891247,-0.02818826191734969,0.22442258525977765,0.0,0.0051,-0.23187160119130915,-0.6418516225509556,0.11744265732196212,0.32691113040255776,0.49391046191445787,-0.060962990396821314,0.0
2000-12-31,-0.04948861776689181,-0.04948861776689181,0.02434948321520647,0.20088930299479585,0.0,0.005,-0.06297672829317658,-0.6541319900997822,0.13321432393992158,0.34559936635490535,0.4586694625866506,-0.26986305225541013,0.0
2001-01-31,-0.016640221387228187,-0.016640221387228187,0.010555943009654012,0.15586203208759014,0.0,0.0054,-0.02765116281058019,-0.517264151897231,0.1333126305361937,0.28515550063612866,0.4557196349873528,-0.3459126728390925,0.0
2001-02-28,-0.003139573610147394,-0.003139573610147394,-0.048795867360239,0.5779841341462275,0.0,0.0038,0.051472627623094395,-0.43536951976006993,0.2112675918465281,-0.2679768996089063,0.5385835429404529,-0.1011169166512463,0.0
2001-03-31,0.05147433811136367,0.05147433811136367,-0.04922215763514304,0.26136831839465025,0.0,0.0042,-0.12422350361171582,-0.3987506815132236,0.3230047287567868,-0.26076918009385913,0.48775020340441644,0.024462771168958956,0.0
2001-04-30,0.008807979499129898,0.008807979499129898,0.038953114457780824,0.20442219105730697,0.0,0.0039000000000000003,-0.06502143677891131,-0.6638963762783643,0.3244289574730759,-0.24867835357046908,0.5286098217943024,0.1333653668594967,0.0
2001-05-31,-0.04258803024408811,-0.04258803024408811,-0.008216110784206476,0.669381378273809,0.0,0.0032,-0.3161124650369932,-0.5251702898049603,0.5032640471519811,-0.1039035635901486,0.10497762018311273,0.2943566208529201,0.0
2001-06-30,-0.04247046223051347,-0.04247046223051347,-0.021359090411263826,0.22523744628895898,0.0,0.0028000000000000004,-0.2886088264086706,-0.5103380553792903,0.47749428899180446,-0.09541179497167891,0.27891377597006284,0.09548014956725906,0.0
2001-07-31,-0.019485129532596773,-0.019485129532596773,0.003869245207709149,0.4073843179387867,0.0,0.003,-0.10150689629170395,-0.4937066214031245,0.30497465249756145,-0.3029519799418582,0.4722551325879147,0.1014505830186137,0.0
2001-08-31,0.003669980184935087,0.003669980184935087,-0.00915581979293889,0.8051577818144389,0.0,0.0031,-0.3018725476313747,-0.49601780603593076,0.318526867774539,0.48049447040506793,0.15619248897937504,-0.15365349330674144,0.0
2001-09-30,0.03771158044318517,0.03771158044318517,-0.042868814854046255,0.2940937997434804,0.0,0.0028000000000000004,-0.2817146328878652,-0.41331205075375393,0.025822953557173484,0.4922583701589269,0.33756561485082826,-0.1229086744821244,0.0
2001-10-31,-0.03415597332638269,-0.03415597332638269,0.013630637349292485,0.15213615704028102,0.0,0.0022,-0.2983667699344683,-0.5069269266172741,0.05958825255101914,0.5956301020289742,0.2379393089399065,-0.1220199402945399,0.0
2001-11-30,-0.04767379735259562,-0.04767379735259562,0.022979445001815035,0.4849524408253455,0.0,0.0017000000000000001,-0.3232781497561496,-0.4952846650885002,0.5247121354950134,0.36210598741539174,0.026960376905789403,-0.14288948232414034,0.0
2001-12-31,0.01939113947107779,0.01939113947107779,-0.008954777577066197,0.40766095635989164,0.0,0.0015,-0.5202905034909298,-0.30990129954196327,0.5273542519826317,0.31101485563919934,-0.09469297451328318,0.10590680939542288,0.0
